curr_state	curr_action	next_reward	next_state	old_value	new_value
1743	-1	0	1862	0.0	0.0
1862	-1	0	1853	0.0	0.0
1853	0	0	1717	0.0	0.0
1717	0	0	1581	0.0	0.0
1581	-1	0	1444	0.0	0.0
1444	1	0	1317	0.0	0.0
1317	1	0	1182	0.0	0.0
1182	0	0	1174	0.0	0.0
1174	0	0	1166	0.0	0.0
1166	0	0	1158	0.0	0.0
1158	-1	0	1157	0.0	0.0
1157	0	0	1029	0.0	0.0
1029	0	0	901	0.0	0.0
901	1	0	774	0.0	0.0
774	1	0	775	0.0	0.0
775	1	0	896	0.0	0.0
896	0	0	1024	0.0	0.0
1024	0	0	1152	0.0	0.0
1152	1	0	1281	0.0	0.0
1281	1	0	1418	0.0	0.0
1418	0	0	1426	0.0	0.0
1426	1	0	1435	0.0	0.0
1435	0	0	1315	0.0	0.5904900000000002
1315	-1	0	1194	0.0	0.0
1194	-1	0	1201	0.0	0.0
1201	1	0	1338	0.0	0.0
1338	-1	0	1345	0.0	0.0
1345	0	0	1481	0.0	0.0
1481	0	0	1617	0.0	0.0
1617	-1	0	1752	0.0	0.0
1752	0	0	1880	0.0	0.0
1880	-1	0	2015	0.0	0.0
2015	-1	0	2006	0.0	0.0
2006	-1	0	1997	0.0	0.0
1997	-1	0	1860	0.0	0.0
1860	-1	0	1731	0.0	0.0
1731	0	0	1611	0.0	0.0
1611	1	0	1492	0.0	0.0
1492	1	0	1365	0.0	0.0
1365	-1	0	1228	0.0	0.0
1228	0	0	1100	0.0	0.0
1100	0	0	972	0.0	0.0
972	-1	0	843	0.0	0.0
843	0	0	723	0.0	0.0
723	-1	0	602	0.0	0.0
602	1	0	611	0.0	0.0
611	1	0	492	0.0	0.0
492	0	0	364	0.0	0.0
364	1	0	237	0.0	0.0
237	0	0	101	0.0	0.0
101	0	0	93	0.0	0.0
93	-1	0	84	0.0	0.0
84	1	0	85	0.0	0.0
85	-1	0	76	0.0	0.0
76	1	0	77	0.0	0.0
77	0	0	69	0.0	0.0
69	0	0	61	0.0	0.0
61	-1	0	52	0.0	0.0
52	-1	0	51	0.0	0.0
51	1	0	60	0.0	0.0
60	0	0	60	0.0	0.0
60	-1	0	59	0.0	0.0
59	0	0	67	0.0	0.0
67	-1	0	74	0.0	0.0
74	0	0	82	0.0	0.0
82	0	0	90	0.0	0.0
90	1	0	99	0.0	0.25418658283290013
99	0	0	107	0.2058911320946491	0.25418658283290013
107	1	0	116	0.22876792454961012	0.22876792454961012
116	1	0	117	0.1853020188851842	0.1853020188851842
117	-1	0	108	0.2058911320946491	0.22876792454961012
108	0	0	108	0.2058911320946491	0.22876792454961012
108	0	0	108	0.22876792454961012	0.22876792454961012
108	0	0	108	0.22876792454961012	0.22876792454961012
108	-1	0	107	0.25418658283290013	0.25418658283290013
107	1	0	116	0.22876792454961012	0.22876792454961012
116	0	0	116	0.22876792454961012	0.22876792454961012
116	-1	0	115	0.25418658283290013	0.25418658283290013
115	1	0	124	0.22876792454961012	0.22876792454961012
124	0	0	124	0.22876792454961012	0.22876792454961012
124	-1	0	123	0.25418658283290013	0.25418658283290013
123	0	0	123	0.25418658283290013	0.25418658283290013
123	1	0	124	0.22876792454961012	0.22876792454961012
124	0	0	124	0.22876792454961012	0.22876792454961012
124	1	0	125	0.2058911320946491	0.2058911320946491
125	1	0	118	0.0	0.0
2045	0	0	1909	0.0	0.0
1909	-1	0	1772	0.0	0.0
1772	0	0	1644	0.0	0.0
1644	0	0	1516	0.0	0.5314410000000002
1516	1	0	1389	0.5904900000000002	0.5904900000000002
1389	-1	0	1252	0.0	0.0
1252	1	0	1125	0.0	0.6561000000000001
1125	0	0	989	0.6561000000000001	0.6561000000000001
989	-1	0	852	0.0	0.0
852	-1	0	723	0.0	0.0
723	1	0	604	0.0	0.0
604	0	0	476	0.0	0.0
476	0	0	348	0.0	0.0
348	0	0	220	0.0	0.0
220	-1	0	91	0.0	0.0
91	1	0	100	0.0	0.22876792454961012
100	1	0	101	0.0	0.0
101	-1	0	92	0.0	0.0
92	1	0	93	0.0	0.0
93	-1	0	84	0.0	0.0
84	1	0	85	0.0	0.0
85	0	0	77	0.0	0.0
77	-1	0	68	0.0	0.0
68	1	0	69	0.0	0.0
69	0	0	61	0.0	0.0
61	1	0	54	0.0	0.0
54	-1	0	45	0.0	0.0
45	-1	0	36	0.0	0.0
36	1	0	37	0.0	0.0
37	0	0	29	0.0	0.0
29	1	0	22	0.0	0.0
22	1	0	15	0.0	0.0
15	1	0	128	0.0	0.0
128	1	0	257	0.0	0.0
257	1	0	394	0.0	0.0
394	-1	0	401	0.0	0.0
401	0	0	537	0.0	0.0
537	-1	0	672	0.0	0.0
672	1	0	801	0.0	0.0
801	1	0	938	0.0	0.0
938	-1	0	945	0.0	0.0
945	-1	0	1080	0.0	0.0
1080	-1	0	1215	0.0	0.0
1215	1	0	1328	0.0	0.0
1328	-1	0	1463	0.0	0.0
1463	-1	0	1582	0.0	0.0
1582	1	0	1575	0.0	0.0
1575	-1	0	1694	0.0	0.0
1694	0	0	1686	0.0	0.0
1686	0	0	1678	0.0	0.0
1678	0	0	1670	0.0	0.0
1670	-1	0	1669	0.0	0.0
1669	1	0	1542	0.0	0.0
1542	-1	0	1541	0.0	0.0
1541	-1	0	1412	0.0	0.0
1412	-1	0	1283	0.0	0.0
1283	1	0	1164	0.0	0.0
1164	-1	0	1035	0.0	0.38742048900000015
1035	1	0	916	0.0	0.0
916	-1	0	787	0.0	0.0
787	-1	0	666	0.0	0.0
666	1	0	675	0.0	0.5314410000000002
675	0	0	555	0.0	0.0
555	0	0	435	0.0	0.0
435	0	0	315	0.0	0.0
315	1	0	196	0.0	0.0
196	0	0	68	0.0	0.0
68	1	0	69	0.0	0.0
69	0	0	61	0.0	0.0
61	0	0	53	0.0	0.0
53	-1	0	44	0.0	0.0
44	1	0	45	0.0	0.0
45	0	0	37	0.0	0.0
37	1	0	30	0.0	0.0
30	-1	0	21	0.0	0.0
21	1	0	14	0.0	0.0
14	-1	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	0	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	1	0	12	0.0	0.0
12	1	0	13	0.0	0.0
13	1	0	6	0.0	0.0
6	-1	0	5	0.0	0.0
5	1	0	6	0.0	0.0
6	-1	0	5	0.0	0.0
5	-1	0	4	0.0	0.0
4	-1	0	3	0.0	0.0
3	-1	0	10	0.0	0.0
10	-1	0	17	0.0	0.0
17	-1	0	152	0.0	0.0
152	-1	0	287	0.0	0.0
287	1	0	400	0.0	0.0
400	0	0	528	0.0	0.0
528	1	0	657	0.0	0.43046721000000016
657	1	0	794	0.47829690000000014	0.47829690000000014
794	1	0	803	0.5314410000000002	0.5314410000000002
803	0	0	683	0.0	0.0
683	0	0	563	0.0	0.47829690000000014
563	0	0	443	0.0	0.0
443	-1	0	322	0.0	0.0
322	0	0	330	0.0	0.0
330	0	0	338	0.0	0.0
338	0	0	346	0.0	0.0
346	0	0	354	0.0	0.0
354	-1	0	361	0.0	0.0
361	-1	0	496	0.0	0.0
496	-1	0	631	0.0	0.5314410000000002
631	0	0	751	0.5904900000000002	0.5904900000000002
751	1	0	864	0.0	0.0
864	-1	0	999	0.0	0.0
999	0	0	1119	0.0	0.0
1119	1	0	1232	0.0	0.0
1232	1	0	1361	0.0	0.0
1361	0	0	1497	0.0	0.0
1497	0	0	1633	0.0	0.0
1633	-1	0	1768	0.0	0.0
1768	1	0	1897	0.0	0.25418658283290013
1897	1	0	2034	0.28242953648100017	0.28242953648100017
2034	1	0	2043	0.31381059609000017	0.31381059609000017
2043	1	0	1916	0.34867844010000015	0.34867844010000015
1916	1	0	1789	0.0	0.0
1789	1	0	1654	0.0	0.0
1654	0	0	1646	0.0	0.0
1646	1	0	1639	0.0	0.0
1639	-1	0	1758	0.0	0.0
1758	1	0	1751	0.0	0.0
1751	-1	0	1870	0.0	0.0
1870	0	0	1862	0.0	0.0
1862	-1	0	1853	0.0	0.0
1853	-1	0	1716	0.0	0.0
1716	1	0	1589	0.0	0.0
1589	1	0	1454	0.0	0.0
1454	0	0	1446	0.0	0.0
1446	1	0	1439	0.0	0.0
1439	1	0	1552	0.0	0.0
1552	-1	0	1687	0.0	0.0
1687	1	0	1800	0.0	0.0
1800	0	0	1928	0.0	0.0
1928	-1	0	1935	0.0	0.0
1935	1	0	1920	0.0	0.0
1920	-1	0	1927	0.0	0.0
1927	0	0	1927	0.0	0.0
1927	1	0	1920	0.0	0.0
1920	1	0	1921	0.0	0.0
1921	1	0	1930	0.0	0.0
1930	-1	0	1937	0.0	0.0
1937	-1	0	1944	0.0	0.0
1944	1	0	1945	0.0	0.0
1945	1	0	1954	0.0	0.0
1954	0	0	1962	0.0	0.0
1962	-1	0	1969	0.0	0.22876792454961012
1969	-1	0	1976	0.0	0.22876792454961012
1976	0	0	1976	0.0	0.22876792454961012
1976	0	0	1976	0.22876792454961012	0.22876792454961012
1976	-1	0	1983	0.0	0.0
1983	0	0	1975	0.0	0.0
1975	-1	0	1966	0.0	0.0
1966	0	0	1958	0.0	0.0
1958	-1	0	1949	0.0	0.0
1949	0	0	1813	0.0	0.0
1813	-1	0	1676	0.0	0.0
1676	0	0	1548	0.0	0.0
1548	1	0	1421	0.0	0.0
1421	0	0	1285	0.0	0.0
1285	1	0	1158	0.0	0.0
1158	1	0	1159	0.0	0.0
1159	-1	0	1286	0.0	0.0
1286	-1	0	1285	0.0	0.0
1285	1	0	1158	0.0	0.0
1158	1	0	1159	0.0	0.0
1159	0	0	1287	0.0	0.0
1287	0	0	1415	0.0	0.0
1415	0	0	1543	0.0	0.0
1543	-1	0	1670	0.0	0.0
1670	-1	0	1669	0.0	0.0
1669	1	0	1542	0.0	0.0
1542	1	0	1543	0.0	0.0
1543	-1	0	1670	0.0	0.0
1670	0	0	1670	0.0	0.0
1670	1	0	1671	0.0	0.0
1671	1	0	1792	0.0	0.0
1792	1	0	1921	0.0	0.0
1921	1	0	1930	0.0	0.0
1930	0	0	1938	0.0	0.0
1938	1	0	1947	0.0	0.0
1947	1	0	1828	0.0	0.0
1828	0	0	1700	0.0	0.0
1700	-1	0	1571	0.0	0.0
1571	1	0	1452	0.0	0.0
1452	1	0	1325	0.0	0.0
1325	1	0	1190	0.0	0.0
1190	-1	0	1181	0.0	0.0
1181	0	0	1045	0.0	0.0
1045	1	0	910	0.0	0.0
910	1	0	903	0.0	0.0
903	0	0	1031	0.0	0.0
1031	0	0	1159	0.0	0.0
1159	0	0	1287	0.0	0.0
1287	-1	0	1414	0.0	0.0
1414	0	0	1414	0.0	0.0
1414	-1	0	1413	0.0	0.0
1413	1	0	1286	0.0	0.0
1286	-1	0	1285	0.0	0.0
1285	0	0	1157	0.0	0.0
1157	1	0	1030	0.0	0.0
1030	0	0	1030	0.0	0.0
1030	1	0	1031	0.0	0.0
1031	1	0	1152	0.0	0.0
1152	1	0	1281	0.0	0.0
1281	-1	0	1416	0.0	0.0
1416	0	0	1544	0.0	0.0
1544	0	0	1672	0.0	0.0
1672	-1	0	1807	0.0	0.0
1807	1	0	1920	0.0	0.0
1920	1	0	1921	0.0	0.0
1921	0	0	1929	0.0	0.0
1929	0	0	1937	0.0	0.0
1937	1	0	1946	0.0	0.0
1946	1	0	1955	0.0	0.0
1955	-1	0	1834	0.0	0.0
1834	-1	0	1841	0.0	0.0
1841	-1	0	1976	0.0	0.22876792454961012
1976	0	0	1976	0.22876792454961012	0.22876792454961012
1976	-1	0	1983	0.0	0.0
1983	1	0	1968	0.0	0.0
1968	1	0	1969	0.0	0.22876792454961012
1969	0	0	1977	0.0	0.25418658283290013
1977	1	0	1986	0.0	0.0
1986	0	0	1994	0.0	0.31381059609000017
1994	-1	0	2001	0.0	0.1500946352969992
2001	0	0	2009	0.16677181699666577	0.2058911320946491
2009	1	0	2018	0.22876792454961012	0.22876792454961012
2018	0	0	2026	0.0	0.25418658283290013
2026	1	0	2035	0.28242953648100017	0.28242953648100017
2035	-1	0	1914	0.31381059609000017	0.31381059609000017
1914	-1	0	1913	0.25418658283290013	0.25418658283290013
1913	-1	0	2040	0.22876792454961012	0.22876792454961012
2040	-1	0	2047	0.2058911320946491	0.2058911320946491
2047	1	0	2032	0.22876792454961012	0.22876792454961012
2032	0	0	2032	0.22876792454961012	0.22876792454961012
2032	1	0	2033	0.25418658283290013	0.25418658283290013
2033	0	0	2041	0.25418658283290013	0.25418658283290013
2041	1	0	2042	0.28242953648100017	0.28242953648100017
2042	0	0	2042	0.28242953648100017	0.28242953648100017
2042	0	0	2042	0.28242953648100017	0.28242953648100017
2042	-1	0	2041	0.25418658283290013	0.25418658283290013
2041	1	0	2042	0.28242953648100017	0.28242953648100017
2042	0	0	2042	0.28242953648100017	0.28242953648100017
2042	0	0	2042	0.28242953648100017	0.28242953648100017
2042	0	0	2042	0.28242953648100017	0.28242953648100017
2042	1	0	2043	0.31381059609000017	0.31381059609000017
2043	1	0	1916	0.34867844010000015	0.34867844010000015
1916	1	0	1789	0.0	0.0
1789	0	0	1653	0.0	0.0
1653	-1	0	1516	0.0	0.5314410000000002
1516	-1	0	1387	0.0	0.0
1387	-1	0	1266	0.0	0.28242953648100017
1266	-1	0	1273	0.0	0.1853020188851842
1273	0	0	1401	0.2058911320946491	0.2058911320946491
1401	1	0	1530	0.2058911320946491	0.2058911320946491
1530	0	0	1530	0.2058911320946491	0.2058911320946491
1530	1	0	1531	0.0	0.38742048900000015
1531	-1	0	1402	0.0	0.1853020188851842
1402	-1	0	1401	0.2058911320946491	0.2058911320946491
1401	1	0	1530	0.2058911320946491	0.34867844010000015
1530	1	0	1531	0.38742048900000015	0.38742048900000015
1531	0	0	1403	0.31381059609000017	0.31381059609000017
1403	0	0	1275	0.34867844010000015	0.34867844010000015
1275	-1	0	1146	0.34867844010000015	0.34867844010000015
1146	0	0	1146	0.34867844010000015	0.34867844010000015
1146	1	0	1147	0.38742048900000015	0.38742048900000015
1147	0	0	1019	0.0	0.0
1019	0	0	891	0.0	0.0
891	1	0	764	0.0	0.0
764	-1	0	635	0.0	0.22876792454961012
635	1	0	508	0.0	0.1853020188851842
508	1	0	381	0.0	0.0
381	1	0	246	0.0	0.0
246	1	0	239	0.0	0.43046721000000016
239	0	0	359	0.0	0.0
359	-1	0	478	0.0	0.5314410000000002
478	0	0	470	0.0	0.0
470	-1	0	461	0.0	0.0
461	1	0	326	0.0	0.0
326	-1	0	317	0.0	0.0
317	1	0	182	0.0	0.0
182	1	0	175	0.0	0.0
175	1	0	288	0.0	0.0
288	-1	0	423	0.0	0.0
423	-1	0	542	0.0	0.0
542	0	0	534	0.0	0.0
534	1	0	527	0.0	0.0
527	0	0	647	0.0	0.0
647	-1	0	774	0.0	0.0
774	-1	0	773	0.0	0.0
773	1	0	646	0.0	0.0
646	-1	0	645	0.0	0.0
645	1	0	518	0.0	0.0
518	1	0	519	0.0	0.0
519	-1	0	646	0.0	0.0
646	-1	0	645	0.0	0.0
645	1	0	518	0.0	0.0
518	-1	0	517	0.0	0.0
517	1	0	390	0.0	0.0
390	0	0	390	0.0	0.0
390	-1	0	389	0.0	0.0
389	-1	0	260	0.0	0.0
260	-1	0	131	0.0	0.0
131	1	0	12	0.0	0.0
12	0	0	12	0.0	0.0
12	0	0	12	0.0	0.0
12	0	0	12	0.0	0.0
12	-1	0	11	0.0	0.0
11	0	0	19	0.0	0.0
19	0	0	27	0.0	0.0
27	1	0	36	0.0	0.0
36	-1	0	35	0.0	0.0
35	0	0	43	0.0	0.0
43	1	0	52	0.0	0.0
52	-1	0	51	0.0	0.0
51	0	0	59	0.0	0.0
59	-1	0	66	0.0	0.0
66	-1	0	73	0.0	0.0
73	0	0	209	0.0	0.0
209	0	0	345	0.0	0.0
345	0	0	481	0.0	0.0
481	1	0	618	0.0	0.0
618	-1	0	625	0.0	0.0
625	0	0	761	0.0	0.25418658283290013
761	-1	0	888	0.0	0.0
888	1	0	1017	0.0	0.31381059609000017
1017	0	0	1145	0.0	0.16677181699666577
1145	1	0	1274	0.0	0.31381059609000017
1274	1	0	1275	0.34867844010000015	0.34867844010000015
1275	-1	0	1146	0.34867844010000015	0.34867844010000015
1146	0	0	1146	0.34867844010000015	0.34867844010000015
1146	0	0	1146	0.34867844010000015	0.34867844010000015
1146	-1	0	1145	0.0	0.28242953648100017
1145	1	0	1274	0.31381059609000017	0.31381059609000017
1274	1	0	1275	0.34867844010000015	0.34867844010000015
1275	0	0	1147	0.38742048900000015	0.38742048900000015
1147	-1	0	1018	0.0	0.28242953648100017
1018	1	0	1019	0.0	0.0
1019	1	0	892	0.0	0.0
892	-1	0	763	0.0	0.1853020188851842
763	-1	0	634	0.0	0.2058911320946491
634	0	0	634	0.0	0.2058911320946491
634	0	0	634	0.2058911320946491	0.2058911320946491
634	0	0	634	0.2058911320946491	0.2058911320946491
634	-1	0	633	0.0	0.22876792454961012
633	-1	0	760	0.0	0.25418658283290013
760	-1	0	895	0.0	0.0
895	1	0	1008	0.0	0.0
1008	-1	0	1143	0.0	0.0
1143	-1	0	1262	0.0	0.5904900000000002
1262	1	0	1255	0.0	0.0
1255	1	0	1368	0.0	0.0
1368	0	0	1496	0.0	0.0
1496	1	0	1625	0.0	0.0
1625	1	0	1762	0.0	0.0
1762	0	0	1770	0.0	0.22876792454961012
1770	-1	0	1777	0.0	0.22876792454961012
1777	0	0	1913	0.25418658283290013	0.25418658283290013
1913	1	0	2042	0.28242953648100017	0.28242953648100017
2042	1	0	2043	0.31381059609000017	0.31381059609000017
2043	1	0	1916	0.34867844010000015	0.34867844010000015
1916	-1	0	1787	0.22876792454961012	0.31381059609000017
1787	-1	0	1658	0.22876792454961012	0.31381059609000017
1658	1	0	1659	0.34867844010000015	0.34867844010000015
1659	1	0	1532	0.38742048900000015	0.38742048900000015
1532	0	0	1404	0.43046721000000016	0.43046721000000016
1404	1	0	1277	0.47829690000000014	0.47829690000000014
1277	1	0	1142	0.0	0.0
1142	1	0	1135	0.0	0.0
1135	0	0	1255	0.0	0.0
1255	-1	0	1374	0.0	0.0
1374	-1	0	1365	0.0	0.0
1365	-1	0	1228	0.0	0.0
1228	1	0	1101	0.0	0.0
1101	1	0	966	0.0	0.0
966	0	0	958	0.0	0.0
958	0	0	950	0.0	0.0
950	0	0	942	0.0	0.0
942	1	0	935	0.0	0.0
935	-1	0	1054	0.0	0.0
1054	1	0	1047	0.0	0.0
1047	1	0	1160	0.0	0.0
1160	-1	0	1295	0.0	0.0
1295	1	0	1408	0.0	0.0
1408	1	0	1537	0.0	0.0
1537	-1	0	1672	0.0	0.0
1672	-1	0	1807	0.0	0.0
1807	-1	0	1926	0.0	0.0
1926	-1	0	1925	0.0	0.0
1925	1	0	1798	0.0	0.0
1798	1	0	1799	0.0	0.0
1799	-1	0	1926	0.0	0.0
1926	-1	0	1925	0.0	0.0
1925	0	0	1797	0.0	0.0
1797	0	0	1669	0.0	0.0
1669	-1	0	1540	0.0	0.0
1540	0	0	1412	0.0	0.0
1412	0	0	1284	0.0	0.0
1284	1	0	1157	0.0	0.0
1157	1	0	1030	0.0	0.0
1030	1	0	1031	0.0	0.0
1031	0	0	1159	0.0	0.0
1159	1	0	1280	0.0	0.0
1280	0	0	1408	0.0	0.0
1408	0	0	1536	0.0	0.0
1536	-1	0	1671	0.0	0.0
1671	-1	0	1798	0.0	0.0
1798	-1	0	1797	0.0	0.0
1797	1	0	1670	0.0	0.0
1670	1	0	1671	0.0	0.0
1671	0	0	1799	0.0	0.0
1799	1	0	1920	0.0	0.0
1920	1	0	1921	0.0	0.0
1921	1	0	1930	0.0	0.0
1930	1	0	1939	0.0	0.0
1939	0	0	1819	0.0	0.0
1819	1	0	1700	0.0	0.0
1700	0	0	1572	0.0	0.0
1572	0	0	1444	0.0	0.0
1444	1	0	1317	0.0	0.0
1317	0	0	1181	0.0	0.0
1181	1	0	1046	0.0	0.0
1046	0	0	1038	0.0	0.0
1038	0	0	1030	0.0	0.0
1030	0	0	1030	0.0	0.0
1030	0	0	1030	0.0	0.0
1030	1	0	1031	0.0	0.0
1031	1	0	1152	0.0	0.0
1152	1	0	1281	0.0	0.0
1281	-1	0	1416	0.0	0.0
1416	1	0	1545	0.0	0.0
1545	-1	0	1680	0.0	0.0
1680	0	0	1808	0.0	0.0
1808	1	0	1937	0.0	0.0
1937	0	0	1945	0.0	0.0
1945	0	0	1953	0.0	0.0
1953	-1	0	1960	0.0	0.0
1960	0	0	1960	0.0	0.0
1960	1	0	1961	0.0	0.0
1961	-1	0	1968	0.0	0.2058911320946491
1968	1	0	1969	0.22876792454961012	0.22876792454961012
1969	1	0	1978	0.25418658283290013	0.25418658283290013
1978	-1	0	1985	0.28242953648100017	0.28242953648100017
1985	-1	0	1992	0.0	0.12157665459056936
1992	0	0	1992	0.0	0.12157665459056936
1992	-1	0	1999	0.0	0.0
1999	-1	0	1990	0.0	0.0
1990	0	0	1982	0.0	0.0
1982	1	0	1975	0.0	0.0
1975	1	0	1960	0.0	0.0
1960	-1	0	1967	0.0	0.0
1967	-1	0	1958	0.0	0.0
1958	1	0	1951	0.0	0.0
1951	0	0	1943	0.0	0.0
1943	0	0	1935	0.0	0.0
1935	-1	0	1926	0.0	0.0
1926	-1	0	1925	0.0	0.0
1925	0	0	1797	0.0	0.0
1797	-1	0	1668	0.0	0.0
1668	-1	0	1539	0.0	0.0
1539	-1	0	1418	0.0	0.0
1418	0	0	1426	0.0	0.0
1426	-1	0	1433	0.0	0.0
1433	-1	0	1568	0.0	0.0
1568	0	0	1696	0.0	0.0
1696	0	0	1824	0.0	0.0
1824	1	0	1953	0.0	0.0
1953	1	0	1962	0.0	0.2058911320946491
1962	0	0	1970	0.0	0.22876792454961012
1970	-1	0	1977	0.0	0.25418658283290013
1977	1	0	1986	0.0	0.28242953648100017
1986	1	0	1995	0.0	0.34867844010000015
1995	1	0	1876	0.0	0.0
1876	-1	0	1747	0.0	0.0
1747	0	0	1627	0.0	0.47829690000000014
1627	1	0	1508	0.5314410000000002	0.5314410000000002
1508	1	0	1381	0.5904900000000002	0.5904900000000002
1381	1	0	1246	0.0	0.0
1246	1	0	1239	0.0	0.0
1239	1	0	1352	0.0	0.0
1352	-1	0	1487	0.0	0.0
1487	-1	0	1606	0.0	0.0
1606	1	0	1599	0.0	0.0
1599	-1	0	1718	0.0	0.0
1718	-1	0	1709	0.0	0.0
1709	0	0	1573	0.0	0.0
1573	-1	0	1436	0.0	0.0
1436	-1	0	1307	0.0	0.0
1307	-1	0	1186	0.0	0.0
1186	0	0	1194	0.0	0.0
1194	0	0	1202	0.0	0.0
1202	0	0	1210	0.0	0.0
1210	1	0	1219	0.0	0.0
1219	0	0	1099	0.0	0.0
1099	1	0	980	0.0	0.0
980	1	0	853	0.0	0.47829690000000014
853	0	0	717	0.5314410000000002	0.5314410000000002
717	0	0	581	0.0	0.0
581	-1	0	444	0.0	0.0
444	-1	0	315	0.0	0.0
315	0	0	195	0.0	0.0
195	1	0	76	0.0	0.0
76	1	0	77	0.0	0.0
77	0	0	69	0.0	0.0
69	1	0	62	0.0	0.0
62	0	0	54	0.0	0.0
54	-1	0	45	0.0	0.0
45	0	0	37	0.0	0.0
37	1	0	30	0.0	0.0
30	-1	0	21	0.0	0.0
21	-1	0	12	0.0	0.0
12	0	0	12	0.0	0.0
12	0	0	12	0.0	0.0
12	-1	0	11	0.0	0.0
11	1	0	20	0.0	0.0
20	-1	0	19	0.0	0.0
19	1	0	28	0.0	0.0
28	-1	0	27	0.0	0.0
27	1	0	36	0.0	0.0
36	0	0	36	0.0	0.0
36	0	0	36	0.0	0.0
36	0	0	36	0.0	0.0
36	-1	0	35	0.0	0.0
35	0	0	43	0.0	0.0
43	1	0	52	0.0	0.0
52	0	0	52	0.0	0.0
52	0	0	52	0.0	0.0
52	0	0	52	0.0	0.0
52	0	0	52	0.0	0.0
52	-1	0	51	0.0	0.0
51	0	0	59	0.0	0.0
59	0	0	67	0.0	0.0
67	-1	0	74	0.0	0.0
74	0	0	82	0.0	0.0
82	-1	0	89	0.0	0.0
89	-1	0	224	0.0	0.0
224	0	0	352	0.0	0.0
352	-1	0	487	0.0	0.5314410000000002
487	-1	0	606	0.5904900000000002	0.5904900000000002
606	0	0	598	0.0	0.0
598	1	0	591	0.0	0.0
591	0	0	711	0.0	0.7290000000000001
711	1	0	824	0.81	0.81
824	0	0	952	0.0	0.0
952	1	0	1081	0.0	0.0
1081	1	0	1218	0.0	0.0
1218	0	0	1226	0.0	0.0
1226	0	0	1234	0.0	0.0
1234	0	0	1242	0.0	0.0
1242	1	0	1251	0.0	0.0
1251	1	0	1132	0.0	0.0
1132	0	0	1004	0.0	0.0
1004	0	0	876	0.0	0.0
876	0	0	748	0.0	0.0
748	-1	0	619	0.0	0.0
619	-1	0	498	0.0	0.2058911320946491
498	0	0	506	0.22876792454961012	0.22876792454961012
506	1	0	507	0.25418658283290013	0.25418658283290013
507	1	0	380	0.2058911320946491	0.22876792454961012
380	1	0	253	0.1500946352969992	0.2058911320946491
253	1	0	118	0.0	0.0
118	1	0	111	0.0	0.0
111	1	0	224	0.0	0.0
224	-1	0	359	0.0	0.47829690000000014
359	0	0	479	0.0	0.5904900000000002
479	0	0	599	0.6561000000000001	0.6561000000000001
599	-1	0	718	0.0	0.6561000000000001
718	0	0	710	0.0	0.0
710	0	0	702	0.0	0.0
702	0	0	694	0.0	0.0
694	0	0	686	0.0	0.0
686	0	0	678	0.0	0.0
678	-1	0	669	0.0	0.0
669	1	0	534	0.0	0.0
534	-1	0	525	0.0	0.0
525	1	0	390	0.0	0.0
390	1	0	391	0.0	0.0
391	0	0	519	0.0	0.0
519	-1	0	646	0.0	0.0
646	-1	0	645	0.0	0.0
645	-1	0	516	0.0	0.0
516	-1	0	387	0.0	0.0
387	0	0	267	0.0	0.0
267	-1	0	146	0.0	0.0
146	1	0	155	0.0	0.0
155	1	0	36	0.0	0.0
36	-1	0	35	0.0	0.0
35	-1	0	42	0.0	0.0
42	0	0	50	0.0	0.0
50	-1	0	57	0.0	0.0
57	1	0	194	0.0	0.43046721000000016
194	1	0	203	0.0	0.0
203	0	0	83	0.0	0.0
83	1	0	92	0.0	0.0
92	0	0	92	0.0	0.0
92	-1	0	91	0.0	0.2058911320946491
91	0	0	99	0.0	0.25418658283290013
99	0	0	107	0.25418658283290013	0.25418658283290013
107	0	0	115	0.25418658283290013	0.25418658283290013
115	0	0	123	0.25418658283290013	0.25418658283290013
123	1	0	124	0.22876792454961012	0.22876792454961012
124	1	0	125	0.2058911320946491	0.2058911320946491
125	0	0	117	0.1853020188851842	0.2058911320946491
117	0	0	109	0.2058911320946491	0.2058911320946491
109	-1	0	100	0.22876792454961012	0.22876792454961012
100	0	0	100	0.2058911320946491	0.22876792454961012
100	0	0	100	0.22876792454961012	0.22876792454961012
100	0	0	100	0.22876792454961012	0.22876792454961012
100	-1	0	99	0.25418658283290013	0.25418658283290013
99	1	0	108	0.16677181699666577	0.22876792454961012
108	1	0	109	0.1853020188851842	0.2058911320946491
109	-1	0	100	0.22876792454961012	0.22876792454961012
100	-1	0	99	0.25418658283290013	0.25418658283290013
99	-1	0	106	0.28242953648100017	0.28242953648100017
106	0	0	114	0.28242953648100017	0.28242953648100017
114	0	0	122	0.28242953648100017	0.28242953648100017
122	1	0	123	0.25418658283290013	0.25418658283290013
123	-1	0	122	0.28242953648100017	0.28242953648100017
122	0	0	122	0.28242953648100017	0.28242953648100017
122	1	0	123	0.25418658283290013	0.25418658283290013
123	-1	0	122	0.28242953648100017	0.28242953648100017
122	-1	0	121	0.31381059609000017	0.34867844010000015
121	-1	0	248	0.38742048900000015	0.38742048900000015
248	0	0	376	0.43046721000000016	0.43046721000000016
376	0	0	504	0.43046721000000016	0.43046721000000016
